60.684036979877405,123.6485604182853,90
60.684036979877405,123.6485604182853,90
60.684036979877405,123.6485604182853,90
60.684036979877405,123.6485604182853,90
60.684036979877405,123.6485604182853,90
60.684036979877405,123.6485604182853,90
60.684036979877405,123.6485604182853,90
60.684036979877405,123.6485604182853,90
60.684036979877405,123.6485604182853,90
60.684036979877405,123.6485604182853,90
60.684036979877405,123.6485604182853,90
60.684036979877405,123.6485604182853,90
60.684036979877405,123.6485604182853,90
60.684036979877405,123.6485604182853,90
60.684036979877405,123.6485604182853,90
60.684036979877405,123.6485604182853,50
60.3893325553903,123.9583725078346,50
59.559482816220196,124.8247504562285,50
58.2749685796564,126.1482888305348,50
56.6148698550218,127.8272590108251,50
54.656882056780404,129.7617422986302,50
52.4778299375819,131.856449619385,50
50.1546914947054,134.022334687144,50
47.765969459855995,136.177255290127,50
45.3931520074994,138.245953127864,50
43.1219615570122,140.159556507302,50
41.0430862625867,141.854710356606,50
39.25212228308476,143.272339471182,50
37.84853159555315,144.355977391234,50
36.933540424988976,145.049560786358,50
36.60705813646246,145.294604661388,50
36.60705813646246,145.294604661388,50
36.77884117894746,144.990972528176,50
37.26340687824519,144.13390656939401,50
38.01584502812187,142.80141942522602,50
38.99237556626771,141.069329932455,50
40.1497036638472,139.01286429361,50
41.4443410046881,136.70814793662498,50
42.8318477907429,134.233680399987,50
44.2660057472906,131.67181082148198,50
45.6979778824715,129.1101560855935,50
47.075557369908395,126.642814957189,50
48.342662163519805,124.3711252576341,50
49.4392893527707,122.4035996477258,50
50.302181453606195,120.8546000418168,50
50.8664316472282,119.8413486435725,50
51.068110489797505,119.4791221023591,50
51.3632837442615,119.2042404951376,50
52.1940712469556,118.424565794298,50
53.4788236269701,117.2014087320846,50
55.1368325507783,115.5915378772249,50
57.0886632793296,113.6510645266312,50
59.2561790958552,111.438732000436,50
61.5621130315219,109.0188275275412,50
63.9291260094996,106.4638902977061,50
66.2783812090741,103.8573033883642,50
68.52778007811051,101.2956920562534,50
70.5901662404262,98.8907702808261,50
72.37201992101251,96.7698691625004,50
73.7733983834446,95.0739222005183,50
74.6899748569675,93.9514479404161,50
75.0176961713306,93.54757588144281,50
74.7847701631411,94.0105258017504,50
74.1391462498507,95.2970028028681,50
73.1684192984836,97.2406421167627,50
71.9622378015289,99.6722297093531,50
70.60465279258901,102.4325103608042,50
69.17014155039149,105.3786139162312,50
67.7224765510224,108.3855199564216,50
66.31528933663179,111.3445714227333,50
64.9934261592888,114.160644708803,50
63.7945732678704,116.7489465378517,50
62.7509418494103,119.031889398095,50
61.891004633506796,120.936164406731,50
61.241387433553996,122.3899394080005,50
60.8290671578976,123.3199991969017,50
60.684036979877405,123.6485604182853,50
60.684036979877405,123.6485604182853,90
60.684036979877405,123.6485604182853,90
60.684036979877405,123.6485604182853,90
60.684036979877405,123.6485604182853,90
60.684036979877405,123.6485604182853,90
60.684036979877405,123.6485604182853,90
60.684036979877405,123.6485604182853,90
60.684036979877405,123.6485604182853,90
60.684036979877405,123.6485604182853,90
60.684036979877405,123.6485604182853,90
60.684036979877405,123.6485604182853,90
60.684036979877405,123.6485604182853,90
60.684036979877405,123.6485604182853,90
60.684036979877405,123.6485604182853,90
60.684036979877405,123.6485604182853,90
60.609109066135304,123.6395811568338,90
60.3991346548301,123.6131020994478,90
60.077164211864996,123.5686629402462,90
59.6667937849222,123.5050934362687,90
59.1915481464164,123.4213932853494,90
58.6743707224672,123.317435713976,90
58.1372189697412,123.1944945719138,90
57.600770400291196,123.0555949019668,90
57.0842485910417,122.9056871800247,90
56.6053803036223,122.7516456331866,90
56.180494551563,122.6020911536778,90
55.8247725055344,122.4670392754934,90
55.5526539842792,122.3573734795664,90
55.3784023102666,122.2841438238381,90
55.3168246746844,122.2576906677241,90
55.3168246746844,122.2576906677241,90
55.3168246746844,122.2576906677241,90
55.3168246746844,122.2576906677241,90
55.3168246746844,122.2576906677241,90
55.3168246746844,122.2576906677241,90
55.3168246746844,122.2576906677241,90
55.3168246746844,122.2576906677241,90
55.3168246746844,122.2576906677241,90
55.3168246746844,122.2576906677241,90
55.3168246746844,122.2576906677241,90
55.3168246746844,122.2576906677241,90
55.3168246746844,122.2576906677241,90
55.3168246746844,122.2576906677241,90
55.3168246746844,122.2576906677241,90
55.3168246746844,122.2576906677241,50
55.1431684004139,122.6025241262786,50
54.658099745101396,123.5673553890226,50
53.9186431542983,125.0429256138283,50
52.9833148200187,126.9180216581966,50
51.9093820398789,129.0838189909939,50
50.7510271342332,131.436665362008,50
49.5583286826217,133.879426162067,50
48.376868459851195,136.321719411179,50
47.2477668169048,138.67940440922,50
46.208002610672,140.873626022802,50
45.2909506376077,142.829618162688,50
44.527145502383604,144.475371604437,50
43.945338670139,145.74018854608101,90
43.573940145623,146.553082744117,90
43.4429164025295,146.840936126467,90
43.4429164025295,146.840936126467,90
43.4429164025295,146.840936126467,90
43.4429164025295,146.840936126467,90
43.4429164025295,146.840936126467,90
43.4429164025295,146.840936126467,90
43.4429164025295,146.840936126467,90
43.4429164025295,146.840936126467,90
43.4429164025295,146.840936126467,90
43.4429164025295,146.840936126467,90
43.4429164025295,146.840936126467,90
43.4429164025295,146.840936126467,90
43.4429164025295,146.840936126467,90
43.4429164025295,146.840936126467,90
43.4429164025295,146.840936126467,90
43.4429164025295,146.840936126467,90
50, 110, 90
75, 100, 90
90, 90, 90
